date,name,point
1783,2018-08-07,500일의 썸머,8.38
1784,2018-08-07,카모메 식당,8.37
1785,2018-08-07,마녀,8.21
1786,2018-08-07,나의 산티아고,8.13
1787,2018-08-07,고양이를 빌려드립니다,8.08
1788,2018-08-07,아이 엠 러브,7.95
1789,2018-08-07,파리로 가는 길,7.91
1790,2018-08-07,한여름의 판타지아,7.83
1791,2018-08-07,세 번째 살인,7.78
1792,2018-08-07,신과함께-인과 연,7.75
1793,2018-08-07,변산,7.74
1794,2018-08-07,독전,7.6
1795,2018-08-07,콜 미 바이 유어 네임,7.52
1796,2018-08-07,킬링 디어,7.19
1797,2018-08-07,호텔 아르테미스,6.95
1798,2018-08-07,"안녕, 나의 소녀",6.65
1799,2018-08-07,비밀은 없다,6.51
1800,2018-08-08,아일라,9.55
1801,2018-08-08,당갈,9.55
1802,2018-08-08,원더,9.42
1803,2018-08-08,명탐정 코난 : 제로의 집행인,9.39
1804,2018-08-08,허스토리,9.39
1805,2018-08-08,레옹,9.37
1806,2018-08-08,동주,9.35
1807,2018-08-08,인크레더블 2,9.27
1808,2018-08-08,극장판 헬로카봇 : 백악기 시대,9.25
1809,2018-08-08,어느 가족,9.24
1810,2018-08-08,맘마미아!2,9.23
1811,2018-08-08,바람과 함께 사라지다,9.22
1812,2018-08-08,파수꾼,9.19
1813,2018-08-08,사랑과 영혼,9.17
1814,2018-08-08,미션 임파서블: 폴아웃,9.15
1815,2018-08-08,눈길,9.13
1816,2018-08-08,어벤져스: 인피니티 워,8.96
1817,2018-08-08,바르다가 사랑한 얼굴들,8.92
1818,2018-08-08,소공녀,8.89
1819,2018-08-08,그렇게 아버지가 된다,8.83
1820,2018-08-08,미드나잇 선,8.83
1821,2018-08-08,신비아파트: 금빛 도깨비와 비밀의 동굴,8.8
1822,2018-08-08,리틀 포레스트,8.74
1823,2018-08-08,바닷마을 다이어리,8.74
1824,2018-08-08,"부르고뉴, 와인에서 찾은 인생",8.71
1825,2018-08-08,블레이드 2,8.69
1826,2018-08-08,앤트맨과 와스프,8.67
1827,2018-08-08,건축학개론,8.65
1828,2018-08-08,걸어도 걸어도,8.64
1829,2018-08-08,안경,8.6
1830,2018-08-08,개들의 섬,8.6
1831,2018-08-08,미드나잇 인 파리,8.55
1832,2018-08-08,캐롤,8.53
1833,2018-08-08,시카리오: 데이 오브 솔다도,8.52
1834,2018-08-08,"오늘 밤, 로맨스 극장에서",8.5
1835,2018-08-08,이별의 아침에 약속의 꽃을 장식하자,8.46
1836,2018-08-08,명탐정 코난 : 감벽의 관,8.43
1837,2018-08-08,500일의 썸머,8.38
1838,2018-08-08,카모메 식당,8.37
1839,2018-08-08,마녀,8.21
1840,2018-08-08,나의 산티아고,8.13
1841,2018-08-08,고양이를 빌려드립니다,8.09
1842,2018-08-08,아이 엠 러브,7.96
1843,2018-08-08,파리로 가는 길,7.91
1844,2018-08-08,한여름의 판타지아,7.83
1845,2018-08-08,세 번째 살인,7.78
1846,2018-08-08,신과함께-인과 연,7.76
1847,2018-08-08,독전,7.6
1848,2018-08-08,콜 미 바이 유어 네임,7.53
1849,2018-08-08,공작,7.27
1850,2018-08-09,아일라,9.56
1851,2018-08-09,당갈,9.54
1852,2018-08-09,원더,9.42
1853,2018-08-09,레옹,9.37
1854,2018-08-09,허스토리,9.36
1855,2018-08-09,동주,9.35
1856,2018-08-09,명탐정 코난 : 제로의 집행인,9.35
1857,2018-08-09,인크레더블 2,9.27
1858,2018-08-09,맘마미아!2,9.26
1859,2018-08-09,극장판 헬로카봇 : 백악기 시대,9.25
1860,2018-08-09,어느 가족,9.24
1861,2018-08-09,사랑과 영혼,9.17
1862,2018-08-09,미션 임파서블: 폴아웃,9.15
1863,2018-08-09,눈길,9.13
1864,2018-08-09,어벤져스: 인피니티 워,8.96
1865,2018-08-09,몬스터 호텔 3,8.95
1866,2018-08-09,바르다가 사랑한 얼굴들,8.93
1867,2018-08-09,소공녀,8.88
1868,2018-08-09,그렇게 아버지가 된다,8.83
1869,2018-08-09,미드나잇 선,8.83
1870,2018-08-09,신비아파트: 금빛 도깨비와 비밀의 동굴,8.8
1871,2018-08-09,리틀 포레스트,8.74
1872,2018-08-09,바닷마을 다이어리,8.74
1873,2018-08-09,"부르고뉴, 와인에서 찾은 인생",8.71
1874,2018-08-09,블레이드 2,8.69
1875,2018-08-09,앤트맨과 와스프,8.67
1876,2018-08-09,건축학개론,8.65
1877,2018-08-09,걸어도 걸어도,8.64
1878,2018-08-09,안경,8.6
1879,2018-08-09,개들의 섬,8.6
1880,2018-08-09,미드나잇 인 파리,8.55
1881,2018-08-09,캐롤,8.53
1882,2018-08-09,시카리오: 데이 오브 솔다도,8.52
1883,2018-08-09,"오늘 밤, 로맨스 극장에서",8.51
1884,2018-08-09,이별의 아침에 약속의 꽃을 장식하자,8.47
1885,2018-08-09,명탐정 코난 : 감벽의 관,8.43
1886,2018-08-09,500일의 썸머,8.38
1887,2018-08-09,카모메 식당,8.37
1888,2018-08-09,마녀,8.2
1889,2018-08-09,노인을 위한 나라는 없다,8.17
1890,2018-08-09,나의 산티아고,8.13
1891,2018-08-09,스카이스크래퍼,8.13
1892,2018-08-09,고양이를 빌려드립니다,8.09
1893,2018-08-09,아이 엠 러브,7.94
1894,2018-08-09,파리로 가는 길,7.91
1895,2018-08-09,한여름의 판타지아,7.83
1896,2018-08-09,세 번째 살인,7.78
1897,2018-08-09,신과함께-인과 연,7.76
1898,2018-08-09,변산,7.73
1899,2018-08-09,독전,7.6
1900,2018-08-10,아일라,9.56
1901,2018-08-10,당갈,9.54
1902,2018-08-10,원더,9.42
1903,2018-08-10,레옹,9.37
1904,2018-08-10,동주,9.35
1905,2018-08-10,허스토리,9.35
1906,2018-08-10,명탐정 코난 : 제로의 집행인,9.31
1907,2018-08-10,인크레더블 2,9.27
1908,2018-08-10,극장판 헬로카봇 : 백악기 시대,9.25
1909,2018-08-10,어느 가족,9.24
1910,2018-08-10,맘마미아!2,9.17
1911,2018-08-10,사랑과 영혼,9.17
1912,2018-08-10,미션 임파서블: 폴아웃,9.15
1913,2018-08-10,눈길,9.13
1914,2018-08-10,어벤져스: 인피니티 워,8.96
1915,2018-08-10,바르다가 사랑한 얼굴들,8.92
1916,2018-08-10,소공녀,8.89
1917,2018-08-10,그렇게 아버지가 된다,8.83
1918,2018-08-10,미드나잇 선,8.83
1919,2018-08-10,몬스터 호텔 3,8.8
1920,2018-08-10,신비아파트: 금빛 도깨비와 비밀의 동굴,8.79
1921,2018-08-10,리틀 포레스트,8.74
1922,2018-08-10,바닷마을 다이어리,8.74
1923,2018-08-10,"부르고뉴, 와인에서 찾은 인생",8.71
1924,2018-08-10,블레이드 2,8.69
1925,2018-08-10,앤트맨과 와스프,8.67
1926,2018-08-10,건축학개론,8.65
1927,2018-08-10,걸어도 걸어도,8.64
1928,2018-08-10,안경,8.6
1929,2018-08-10,개들의 섬,8.59
1930,2018-08-10,캐롤,8.53
1931,2018-08-10,"오늘 밤, 로맨스 극장에서",8.51
1932,2018-08-10,시카리오: 데이 오브 솔다도,8.49
1933,2018-08-10,이별의 아침에 약속의 꽃을 장식하자,8.47
1934,2018-08-10,티파니에서 아침을,8.39
1935,2018-08-10,500일의 썸머,8.38
1936,2018-08-10,카모메 식당,8.37
1937,2018-08-10,마녀,8.2
1938,2018-08-10,노인을 위한 나라는 없다,8.17
1939,2018-08-10,원라인,8.17
1940,2018-08-10,나의 산티아고,8.13
1941,2018-08-10,고양이를 빌려드립니다,8.09
1942,2018-08-10,아이 엠 러브,7.93
1943,2018-08-10,파리로 가는 길,7.91
1944,2018-08-10,한여름의 판타지아,7.83
1945,2018-08-10,세 번째 살인,7.78
1946,2018-08-10,신과함께-인과 연,7.75
1947,2018-08-10,변산,7.73
1948,2018-08-10,독전,7.6
1949,2018-08-10,잉투기,7.53
1950,2018-08-11,아일라,9.56
1951,2018-08-11,당갈,9.54
1952,2018-08-11,레옹,9.37
1953,2018-08-11,동주,9.35
1954,2018-08-11,허스토리,9.35
1955,2018-08-11,명탐정 코난 : 제로의 집행인,9.32
1956,2018-08-11,인크레더블 2,9.27
1957,2018-08-11,극장판 헬로카봇 : 백악기 시대,9.25
1958,2018-08-11,어느 가족,9.24
1959,2018-08-11,맘마미아!2,9.17
1960,2018-08-11,사랑과 영혼,9.17
1961,2018-08-11,미션 임파서블: 폴아웃,9.15
1962,2018-08-11,눈길,9.13
1963,2018-08-11,어벤져스: 인피니티 워,8.96
1964,2018-08-11,바르다가 사랑한 얼굴들,8.92
1965,2018-08-11,소공녀,8.89
1966,2018-08-11,그렇게 아버지가 된다,8.83
1967,2018-08-11,미드나잇 선,8.83
1968,2018-08-11,몬스터 호텔 3,8.79
1969,2018-08-11,신비아파트: 금빛 도깨비와 비밀의 동굴,8.78
1970,2018-08-11,리틀 포레스트,8.74
1971,2018-08-11,바닷마을 다이어리,8.74
1972,2018-08-11,"부르고뉴, 와인에서 찾은 인생",8.71
1973,2018-08-11,블레이드 2,8.69
1974,2018-08-11,앤트맨과 와스프,8.67
1975,2018-08-11,건축학개론,8.65
1976,2018-08-11,걸어도 걸어도,8.64
1977,2018-08-11,안경,8.6
1978,2018-08-11,개들의 섬,8.59
1979,2018-08-11,캐롤,8.53
1980,2018-08-11,"오늘 밤, 로맨스 극장에서",8.52
1981,2018-08-11,시카리오: 데이 오브 솔다도,8.49
1982,2018-08-11,이별의 아침에 약속의 꽃을 장식하자,8.46
1983,2018-08-11,티파니에서 아침을,8.39
1984,2018-08-11,500일의 썸머,8.39
1985,2018-08-11,카모메 식당,8.37
1986,2018-08-11,마녀,8.2
1987,2018-08-11,노인을 위한 나라는 없다,8.18
1988,2018-08-11,원라인,8.17
1989,2018-08-11,나의 산티아고,8.13
1990,2018-08-11,고양이를 빌려드립니다,8.09
1991,2018-08-11,아이 엠 러브,7.92
1992,2018-08-11,파리로 가는 길,7.91
1993,2018-08-11,한여름의 판타지아,7.83
1994,2018-08-11,세 번째 살인,7.78
1995,2018-08-11,신과함께-인과 연,7.74
1996,2018-08-11,변산,7.72
1997,2018-08-11,독전,7.59
1998,2018-08-11,잉투기,7.53
1999,2018-08-11,콜 미 바이 유어 네임,7.53
2000,2018-08-12,아일라,9.55
2001,2018-08-12,당갈,9.54
2002,2018-08-12,레옹,9.37
2003,2018-08-12,허스토리,9.35
2004,2018-08-12,명탐정 코난 : 제로의 집행인,9.33
2005,2018-08-12,인크레더블 2,9.27
2006,2018-08-12,극장판 헬로카봇 : 백악기 시대,9.25
2007,2018-08-12,어느 가족,9.23
2008,2018-08-12,사랑과 영혼,9.17
2009,2018-08-12,미션 임파서블: 폴아웃,9.15
2010,2018-08-12,맘마미아!2,9.14
2011,2018-08-12,눈길,9.14
2012,2018-08-12,어벤져스: 인피니티 워,8.96
2013,2018-08-12,바르다가 사랑한 얼굴들,8.92
2014,2018-08-12,소공녀,8.89
2015,2018-08-12,그렇게 아버지가 된다,8.83
2016,2018-08-12,미드나잇 선,8.82
2017,2018-08-12,몬스터 호텔 3,8.79
2018,2018-08-12,신비아파트: 금빛 도깨비와 비밀의 동굴,8.77
2019,2018-08-12,바닷마을 다이어리,8.74
2020,2018-08-12,"부르고뉴, 와인에서 찾은 인생",8.71
2021,2018-08-12,블레이드 2,8.69
2022,2018-08-12,앤트맨과 와스프,8.67
2023,2018-08-12,건축학개론,8.65
2024,2018-08-12,걸어도 걸어도,8.64
2025,2018-08-12,안경,8.6
2026,2018-08-12,개들의 섬,8.59
2027,2018-08-12,캐롤,8.53
2028,2018-08-12,"오늘 밤, 로맨스 극장에서",8.51
2029,2018-08-12,시카리오: 데이 오브 솔다도,8.49
2030,2018-08-12,이별의 아침에 약속의 꽃을 장식하자,8.47
2031,2018-08-12,명탐정 코난 : 감벽의 관,8.42
2032,2018-08-12,티파니에서 아침을,8.39
2033,2018-08-12,500일의 썸머,8.39
2034,2018-08-12,카모메 식당,8.37
2035,2018-08-12,마녀,8.19
2036,2018-08-12,노인을 위한 나라는 없다,8.19
2037,2018-08-12,원라인,8.17
2038,2018-08-12,나의 산티아고,8.13
2039,2018-08-12,고양이를 빌려드립니다,8.09
2040,2018-08-12,파리로 가는 길,7.91
2041,2018-08-12,아이 엠 러브,7.9
2042,2018-08-12,한여름의 판타지아,7.83
2043,2018-08-12,세 번째 살인,7.78
2044,2018-08-12,신과함께-인과 연,7.74
2045,2018-08-12,변산,7.71
2046,2018-08-12,독전,7.59
2047,2018-08-12,잉투기,7.53
2048,2018-08-12,콜 미 바이 유어 네임,7.53
2049,2018-08-12,킬링 디어,7.24
2050,2018-08-13,아일라,9.54
2051,2018-08-13,당갈,9.54
2052,2018-08-13,허스토리,9.35
2053,2018-08-13,"지금, 만나러 갑니다",9.33
2054,2018-08-13,명탐정 코난 : 제로의 집행인,9.32
2055,2018-08-13,인크레더블 2,9.27
2056,2018-08-13,극장판 헬로카봇 : 백악기 시대,9.24
2057,2018-08-13,어느 가족,9.23
2058,2018-08-13,사랑과 영혼,9.17
2059,2018-08-13,미션 임파서블: 폴아웃,9.15
2060,2018-08-13,눈길,9.14
2061,2018-08-13,맘마미아!2,9.13
2062,2018-08-13,어벤져스: 인피니티 워,8.96
2063,2018-08-13,바르다가 사랑한 얼굴들,8.92
2064,2018-08-13,"알로, 슈티",8.9
2065,2018-08-13,소공녀,8.89
2066,2018-08-13,그렇게 아버지가 된다,8.83
2067,2018-08-13,미드나잇 선,8.82
2068,2018-08-13,신비아파트: 금빛 도깨비와 비밀의 동굴,8.77
2069,2018-08-13,바닷마을 다이어리,8.74
2070,2018-08-13,"부르고뉴, 와인에서 찾은 인생",8.71
2071,2018-08-13,몬스터 호텔 3,8.71
2072,2018-08-13,블레이드 2,8.69
2073,2018-08-13,앤트맨과 와스프,8.67
2074,2018-08-13,건축학개론,8.65
2075,2018-08-13,걸어도 걸어도,8.64
2076,2018-08-13,안경,8.6
2077,2018-08-13,개들의 섬,8.6
2078,2018-08-13,캐롤,8.53
2079,2018-08-13,"오늘 밤, 로맨스 극장에서",8.51
2080,2018-08-13,시카리오: 데이 오브 솔다도,8.49
2081,2018-08-13,이별의 아침에 약속의 꽃을 장식하자,8.48
2082,2018-08-13,맘마미아!,8.44
2083,2018-08-13,명탐정 코난 : 감벽의 관,8.42
2084,2018-08-13,티파니에서 아침을,8.39
2085,2018-08-13,500일의 썸머,8.39
2086,2018-08-13,카모메 식당,8.37
2087,2018-08-13,마녀,8.2
2088,2018-08-13,노인을 위한 나라는 없다,8.19
2089,2018-08-13,나의 산티아고,8.13
2090,2018-08-13,고양이를 빌려드립니다,8.09
2091,2018-08-13,스카이스크래퍼,7.97
2092,2018-08-13,아이 엠 러브,7.9
2093,2018-08-13,파리로 가는 길,7.9
2094,2018-08-13,한여름의 판타지아,7.83
2095,2018-08-13,세 번째 살인,7.78
2096,2018-08-13,신과함께-인과 연,7.73
2097,2018-08-13,변산,7.7
2098,2018-08-13,독전,7.59
2099,2018-08-13,잉투기,7.53
2100,2018-08-14,당갈,9.53
2101,2018-08-14,아일라,9.53
2102,2018-08-14,허스토리,9.35
2103,2018-08-14,"지금, 만나러 갑니다",9.33
2104,2018-08-14,명탐정 코난 : 제로의 집행인,9.3
2105,2018-08-14,인크레더블 2,9.27
2106,2018-08-14,극장판 헬로카봇 : 백악기 시대,9.24
2107,2018-08-14,어느 가족,9.23
2108,2018-08-14,미션 임파서블: 폴아웃,9.15
2109,2018-08-14,눈길,9.14
2110,2018-08-14,맘마미아!2,9.1
2111,2018-08-14,러브 오브 시베리아,9.02
2112,2018-08-14,어벤져스: 인피니티 워,8.96
2113,2018-08-14,바르다가 사랑한 얼굴들,8.92
2114,2018-08-14,"알로, 슈티",8.9
2115,2018-08-14,소공녀,8.89
2116,2018-08-14,미드나잇 선,8.82
2117,2018-08-14,신비아파트: 금빛 도깨비와 비밀의 동굴,8.78
2118,2018-08-14,바닷마을 다이어리,8.74
2119,2018-08-14,"부르고뉴, 와인에서 찾은 인생",8.71
2120,2018-08-14,몬스터 호텔 3,8.7
2121,2018-08-14,블레이드 2,8.69
2122,2018-08-14,앤트맨과 와스프,8.67
2123,2018-08-14,건축학개론,8.65
2124,2018-08-14,걸어도 걸어도,8.64
2125,2018-08-14,안경,8.6
2126,2018-08-14,개들의 섬,8.56
2127,2018-08-14,캐롤,8.53
2128,2018-08-14,"오늘 밤, 로맨스 극장에서",8.5
2129,2018-08-14,이별의 아침에 약속의 꽃을 장식하자,8.48
2130,2018-08-14,시카리오: 데이 오브 솔다도,8.48
2131,2018-08-14,맘마미아!,8.44
2132,2018-08-14,티파니에서 아침을,8.39
2133,2018-08-14,500일의 썸머,8.39
2134,2018-08-14,카모메 식당,8.37
2135,2018-08-14,마녀,8.2
2136,2018-08-14,노인을 위한 나라는 없다,8.19
2137,2018-08-14,나의 산티아고,8.13
2138,2018-08-14,고양이를 빌려드립니다,8.09
2139,2018-08-14,스카이스크래퍼,7.93
2140,2018-08-14,아이 엠 러브,7.91
2141,2018-08-14,파리로 가는 길,7.9
2142,2018-08-14,한여름의 판타지아,7.83
2143,2018-08-14,세 번째 살인,7.78
2144,2018-08-14,신과함께-인과 연,7.73
2145,2018-08-14,변산,7.7
2146,2018-08-14,독전,7.59
2147,2018-08-14,콜 미 바이 유어 네임,7.53
2148,2018-08-14,잉투기,7.53
2149,2018-08-14,킬링 디어,7.22
2150,2018-08-15,당갈,9.53
2151,2018-08-15,아일라,9.52
2152,2018-08-15,허스토리,9.35
2153,2018-08-15,"지금, 만나러 갑니다",9.33
2154,2018-08-15,명탐정 코난 : 제로의 집행인,9.29
2155,2018-08-15,인크레더블 2,9.27
2156,2018-08-15,극장판 헬로카봇 : 백악기 시대,9.25
2157,2018-08-15,어느 가족,9.23
2158,2018-08-15,눈길,9.15
2159,2018-08-15,미션 임파서블: 폴아웃,9.15
2160,2018-08-15,맘마미아!2,9.1
2161,2018-08-15,레이,9.04
2162,2018-08-15,러브 오브 시베리아,9.02
2163,2018-08-15,어벤져스: 인피니티 워,8.96
2164,2018-08-15,바르다가 사랑한 얼굴들,8.93
2165,2018-08-15,소공녀,8.89
2166,2018-08-15,미드나잇 선,8.81
2167,2018-08-15,신비아파트: 금빛 도깨비와 비밀의 동굴,8.78
2168,2018-08-15,바닷마을 다이어리,8.74
2169,2018-08-15,"부르고뉴, 와인에서 찾은 인생",8.71
2170,2018-08-15,블레이드 2,8.69
2171,2018-08-15,앤트맨과 와스프,8.67
2172,2018-08-15,몬스터 호텔 3,8.67
2173,2018-08-15,건축학개론,8.65
2174,2018-08-15,걸어도 걸어도,8.64
2175,2018-08-15,안경,8.6
2176,2018-08-15,개들의 섬,8.56
2177,2018-08-15,캐롤,8.53
2178,2018-08-15,"오늘 밤, 로맨스 극장에서",8.5
2179,2018-08-15,시카리오: 데이 오브 솔다도,8.48
2180,2018-08-15,이별의 아침에 약속의 꽃을 장식하자,8.47
2181,2018-08-15,맘마미아!,8.44
2182,2018-08-15,티파니에서 아침을,8.39
2183,2018-08-15,500일의 썸머,8.39
2184,2018-08-15,카모메 식당,8.37
2185,2018-08-15,노인을 위한 나라는 없다,8.2
2186,2018-08-15,마녀,8.19
2187,2018-08-15,나의 산티아고,8.13
2188,2018-08-15,고양이를 빌려드립니다,8.09
2189,2018-08-15,아이 엠 러브,7.93
2190,2018-08-15,파리로 가는 길,7.9
2191,2018-08-15,스카이스크래퍼,7.9
2192,2018-08-15,한여름의 판타지아,7.83
2193,2018-08-15,세 번째 살인,7.78
2194,2018-08-15,신과함께-인과 연,7.73
2195,2018-08-15,독전,7.58
2196,2018-08-15,콜 미 바이 유어 네임,7.54
2197,2018-08-15,메가로돈,7.24
2198,2018-08-15,킬링 디어,7.2
2199,2018-08-15,공작,6.85
2200,2018-08-16,당갈,9.53
2201,2018-08-16,아일라,9.52
2202,2018-08-16,허스토리,9.35
2203,2018-08-16,"지금, 만나러 갑니다",9.33
2204,2018-08-16,명탐정 코난 : 제로의 집행인,9.31
2205,2018-08-16,인크레더블 2,9.27
2206,2018-08-16,극장판 헬로카봇 : 백악기 시대,9.24
2207,2018-08-16,어느 가족,9.22
2208,2018-08-16,눈길,9.15
2209,2018-08-16,미션 임파서블: 폴아웃,9.15
2210,2018-08-16,맘마미아!2,9.1
2211,2018-08-16,레이,9.04
2212,2018-08-16,러브 오브 시베리아,9.02
2213,2018-08-16,어벤져스: 인피니티 워,8.96
2214,2018-08-16,바르다가 사랑한 얼굴들,8.93
2215,2018-08-16,소공녀,8.89
2216,2018-08-16,신비아파트: 금빛 도깨비와 비밀의 동굴,8.77
2217,2018-08-16,바닷마을 다이어리,8.74
2218,2018-08-16,"부르고뉴, 와인에서 찾은 인생",8.71
2219,2018-08-16,블레이드 2,8.69
2220,2018-08-16,앤트맨과 와스프,8.67
2221,2018-08-16,몬스터 호텔 3,8.66
2222,2018-08-16,건축학개론,8.65
2223,2018-08-16,걸어도 걸어도,8.64
2224,2018-08-16,안경,8.6
2225,2018-08-16,개들의 섬,8.56
2226,2018-08-16,캐롤,8.53
2227,2018-08-16,"오늘 밤, 로맨스 극장에서",8.49
2228,2018-08-16,시카리오: 데이 오브 솔다도,8.48
2229,2018-08-16,이별의 아침에 약속의 꽃을 장식하자,8.47
2230,2018-08-16,신은 죽지 않았다 3: 어둠 속의 빛,8.42
2231,2018-08-16,티파니에서 아침을,8.39
2232,2018-08-16,500일의 썸머,8.39
2233,2018-08-16,카모메 식당,8.37
2234,2018-08-16,노인을 위한 나라는 없다,8.2
2235,2018-08-16,마녀,8.19
2236,2018-08-16,나의 산티아고,8.13
2237,2018-08-16,고양이를 빌려드립니다,8.09
2238,2018-08-16,아이 엠 러브,7.93
2239,2018-08-16,파리로 가는 길,7.9
2240,2018-08-16,스카이스크래퍼,7.88
2241,2018-08-16,한여름의 판타지아,7.83
2242,2018-08-16,세 번째 살인,7.78
2243,2018-08-16,신과함께-인과 연,7.73
2244,2018-08-16,독전,7.58
2245,2018-08-16,콜 미 바이 유어 네임,7.54
2246,2018-08-16,킬링 디어,7.18
2247,2018-08-16,메가로돈,7.17
2248,2018-08-16,공작,6.84
2249,2018-08-16,"안녕, 나의 소녀",6.57
2250,2018-08-17,당갈,9.53
2251,2018-08-17,아일라,9.52
2252,2018-08-17,허스토리,9.35
2253,2018-08-17,"지금, 만나러 갑니다",9.34
2254,2018-08-17,명탐정 코난 : 제로의 집행인,9.3
2255,2018-08-17,인크레더블 2,9.27
2256,2018-08-17,극장판 헬로카봇 : 백악기 시대,9.24
2257,2018-08-17,어느 가족,9.21
2258,2018-08-17,눈길,9.15
2259,2018-08-17,미션 임파서블: 폴아웃,9.15
2260,2018-08-17,맘마미아!2,9.09
2261,2018-08-17,레이,9.04
2262,2018-08-17,러브 오브 시베리아,9.02
2263,2018-08-17,어벤져스: 인피니티 워,8.96
2264,2018-08-17,바르다가 사랑한 얼굴들,8.94
2265,2018-08-17,소공녀,8.89
2266,2018-08-17,신비아파트: 금빛 도깨비와 비밀의 동굴,8.77
2267,2018-08-17,바닷마을 다이어리,8.74
2268,2018-08-17,"부르고뉴, 와인에서 찾은 인생",8.71
2269,2018-08-17,블레이드 2,8.69
2270,2018-08-17,앤트맨과 와스프,8.67
2271,2018-08-17,몬스터 호텔 3,8.65
2272,2018-08-17,건축학개론,8.65
2273,2018-08-17,걸어도 걸어도,8.64
2274,2018-08-17,안경,8.6
2275,2018-08-17,캐롤,8.53
2276,2018-08-17,신은 죽지 않았다 3: 어둠 속의 빛,8.5
2277,2018-08-17,"오늘 밤, 로맨스 극장에서",8.5
2278,2018-08-17,시카리오: 데이 오브 솔다도,8.48
2279,2018-08-17,이별의 아침에 약속의 꽃을 장식하자,8.47
2280,2018-08-17,500일의 썸머,8.39
2281,2018-08-17,카모메 식당,8.37
2282,2018-08-17,노인을 위한 나라는 없다,8.19
2283,2018-08-17,마녀,8.19
2284,2018-08-17,나의 산티아고,8.13
2285,2018-08-17,고양이를 빌려드립니다,8.09
2286,2018-08-17,아이 엠 러브,7.95
2287,2018-08-17,파리로 가는 길,7.9
2288,2018-08-17,스카이스크래퍼,7.88
2289,2018-08-17,한여름의 판타지아,7.83
2290,2018-08-17,세 번째 살인,7.78
2291,2018-08-17,신과함께-인과 연,7.73
2292,2018-08-17,독전,7.58
2293,2018-08-17,콜 미 바이 유어 네임,7.54
2294,2018-08-17,킬링 디어,7.17
2295,2018-08-17,메가로돈,7.13
2296,2018-08-17,공작,6.8
2297,2018-08-17,"안녕, 나의 소녀",6.57
2298,2018-08-17,비밀은 없다,6.51
2299,2018-08-17,목격자,6.23
2300,2018-08-18,당갈,9.53
2301,2018-08-18,허스토리,9.35
2302,2018-08-18,"지금, 만나러 갑니다",9.34
2303,2018-08-18,명탐정 코난 : 제로의 집행인,9.3
2304,2018-08-18,인크레더블 2,9.27
2305,2018-08-18,극장판 헬로카봇 : 백악기 시대,9.24
2306,2018-08-18,어느 가족,9.22
2307,2018-08-18,눈길,9.15
2308,2018-08-18,미션 임파서블: 폴아웃,9.15
2309,2018-08-18,맘마미아!2,9.1
2310,2018-08-18,레이,9.04
2311,2018-08-18,러브 오브 시베리아,9.02
2312,2018-08-18,어벤져스: 인피니티 워,8.96
2313,2018-08-18,바르다가 사랑한 얼굴들,8.93
2314,2018-08-18,소공녀,8.89
2315,2018-08-18,신비아파트: 금빛 도깨비와 비밀의 동굴,8.76
2316,2018-08-18,바닷마을 다이어리,8.74
2317,2018-08-18,"부르고뉴, 와인에서 찾은 인생",8.71
2318,2018-08-18,블레이드 2,8.69
2319,2018-08-18,앤트맨과 와스프,8.67
2320,2018-08-18,건축학개론,8.65
2321,2018-08-18,몬스터 호텔 3,8.64
2322,2018-08-18,걸어도 걸어도,8.64
2323,2018-08-18,안경,8.6
2324,2018-08-18,캐롤,8.53
2325,2018-08-18,"오늘 밤, 로맨스 극장에서",8.5
2326,2018-08-18,이별의 아침에 약속의 꽃을 장식하자,8.49
2327,2018-08-18,신은 죽지 않았다 3: 어둠 속의 빛,8.49
2328,2018-08-18,시카리오: 데이 오브 솔다도,8.48
2329,2018-08-18,500일의 썸머,8.39
2330,2018-08-18,카모메 식당,8.37
2331,2018-08-18,마녀,8.19
2332,2018-08-18,노인을 위한 나라는 없다,8.19
2333,2018-08-18,나의 산티아고,8.13
2334,2018-08-18,고양이를 빌려드립니다,8.09
2335,2018-08-18,아이 엠 러브,7.94
2336,2018-08-18,파리로 가는 길,7.9
2337,2018-08-18,스카이스크래퍼,7.87
2338,2018-08-18,한여름의 판타지아,7.83
2339,2018-08-18,세 번째 살인,7.77
2340,2018-08-18,신과함께-인과 연,7.73
2341,2018-08-18,독전,7.58
2342,2018-08-18,콜 미 바이 유어 네임,7.54
2343,2018-08-18,킬링 디어,7.19
2344,2018-08-18,메가로돈,6.95
2345,2018-08-18,공작,6.81
2346,2018-08-18,"안녕, 나의 소녀",6.57
2347,2018-08-18,목격자,6.07
2348,2018-08-18,인랑,3.87
2349,2018-08-19,당갈,9.53
2350,2018-08-19,허스토리,9.36
2351,2018-08-19,"지금, 만나러 갑니다",9.34
2352,2018-08-19,명탐정 코난 : 제로의 집행인,9.29
2353,2018-08-19,인크레더블 2,9.27
2354,2018-08-19,극장판 헬로카봇 : 백악기 시대,9.24
2355,2018-08-19,어느 가족,9.22
2356,2018-08-19,눈길,9.15
2357,2018-08-19,미션 임파서블: 폴아웃,9.14
2358,2018-08-19,맘마미아!2,9.08
2359,2018-08-19,레이,9.04
2360,2018-08-19,러브 오브 시베리아,9.02
2361,2018-08-19,어벤져스: 인피니티 워,8.95
2362,2018-08-19,바르다가 사랑한 얼굴들,8.92
2363,2018-08-19,소공녀,8.89
2364,2018-08-19,신비아파트: 금빛 도깨비와 비밀의 동굴,8.76
